RECORD_TYPE,RECORD_ID,DATESTAMP,TRANSACTION_TYPE,DISCOUNT_CODE,D_PRODUCT,MSG_ID,VOLUME_UNIT_TYPE,VOLUME_UNITS,ACCESS_ID,PROFILE_ID,MOBILE_ID,REGION,AMOUNT
MR,156,2024-08-01 00:00:00,0A,31,IDPMMF,6124786,L,100,          ,60002035,01902448SKYD36D,,297000
MR,157,2024-08-01 00:00:00,0A,31,IDPMMF,6799835,L,100,          ,60002035,01928050SKYCF77,,297000
MR,158,2024-08-01 00:00:00,0A,31,IDPMMF,6799839,L,100,          ,60002035,01927973SKY19F6,,297000
MR,159,2024-08-01 00:00:00,0A,31,IDPMMF,6799838,L,100,          ,60002035,01928257SKY8F82,,297000
MR,160,2024-08-01 00:00:00,0A,31,IDPMMF,6799836,L,100,          ,60002035,01927816SKY22E5,,297000
MR,161,2024-08-01 00:00:00,0A,31,IDPMMF,6799837,L,100,          ,60002035,01928558SKYC963,,297000
MR,162,2024-08-01 00:00:00,0A,31,IDPMMF,7225990,L,100,          ,60003185,01995843QCSBF8C,,297000
MR,163,2024-08-01 00:00:00,0A,31,IDPMMF,6802990,L,100,          ,60002035,02004554SKY05AF,,297000
MR,164,2024-08-01 00:00:00,0A,31,IDPMMF,6718992,L,100,          ,60003185,02007962SKY883F,,297000
MR,165,2024-08-01 00:00:00,0A,31,IDPMMF,6844859,L,100,          ,60002035,02045825SKY87C2,,297000
MR,166,2024-08-01 00:00:00,0A,31,IDPMMF,6802991,L,100,          ,60002035,02045826SKY0BC7,,297000
MR,167,2024-08-01 00:00:00,0A,31,IDPMMF,6802992,L,100,          ,60002035,02045828SKY13D1,,297000
MR,168,2024-08-01 00:00:00,0A,31,IDPMMF,7144102,L,100,          ,60002035,02045831SKY9FE0,,297000
MR,169,2024-08-01 00:00:00,0A,31,IDPMMF,7144103,L,100,          ,60002035,02045833SKYA7EA,,297000
MR,170,2024-08-01 00:00:00,0A,31,IDPMMF,6802993,L,100,          ,60002035,02045835SKYAFF4,,297000
MR,171,2024-08-01 00:00:00,0A,31,IDPMMF,7166317,L,100,          ,60002035,02046282SKY34AF,,297000
MR,172,2024-08-01 00:00:00,0A,31,IDPMMF,7166310,L,100,          ,60002035,02046304SKY8D1D,,297000
MR,173,2024-08-01 00:00:00,0A,31,IDPMMF,7166319,L,100,          ,60002035,02046310SKYA53B,,297000
MR,174,2024-08-01 00:00:00,0A,31,IDPMMF,7166309,L,100,          ,60002035,02046315SKY3954,,297000
MR,175,2024-08-01 00:00:00,0A,31,IDPMMF,7177619,L,100,          ,60002035,02046317SKY415E,,297000
MR,176,2024-08-01 00:00:00,0A,31,IDPMMF,7177618,L,100,          ,60002035,02046320SKYCD6D,,297000
MR,177,2024-08-01 00:00:00,0A,31,IDPMMF,7177616,L,100,          ,60002035,02046321SKY5172,,297000
MR,178,2024-08-01 00:00:00,0A,31,IDPMMF,7177623,L,100,          ,60002035,02046322SKYD577,,297000
MR,179,2024-08-01 00:00:00,0A,31,IDPMMF,7177615,L,100,          ,60002035,02046325SKY6186,,297000
MR,180,2024-08-01 00:00:00,0A,31,IDPMMF,7177621,L,100,          ,60002035,02046334SKY05B3,,297000
MR,181,2024-08-01 00:00:00,0A,31,IDPMMF,7177617,L,100,          ,60002035,02046335SKY89B8,,297000
MR,182,2024-08-01 00:00:00,0A,31,IDPMMF,7177622,L,100,          ,60002035,02046338SKY15C7,,297000
MR,183,2024-08-01 00:00:00,0A,31,IDPMMF,7177620,L,100,          ,60002035,02046342SKY25DB,,297000
MR,184,2024-08-01 00:00:00,0A,31,IDPMMF,6802994,L,100,          ,60002035,02046424SKY6F75,,297000
MR,185,2024-08-01 00:00:00,0A,31,IDPMMF,7144104,L,100,          ,60002035,02046426SKY777F,,297000
MR,186,2024-08-01 00:00:00,0A,31,IDPMMF,6844860,L,100,          ,60002035,02046428SKY7F89,,297000
MR,187,2024-08-01 00:00:00,0A,31,IDPMMF,7166313,L,100,          ,60002035,02045613SKY339E,,297000
MR,188,2024-08-01 00:00:00,0A,31,IDPMMF,7215632,L,100,          ,60002035,02045615SKY3BA8,,297000
MR,189,2024-08-01 00:00:00,0A,31,IDPMMF,7215633,L,100,          ,60002035,02045617SKY43B2,,297000
MR,190,2024-08-01 00:00:00,0A,31,IDPMMF,7166312,L,100,          ,60002035,02045624SKYDFD5,,297000
MR,191,2024-08-01 00:00:00,0A,31,IDPMMF,7166318,L,100,          ,60002035,02045625SKY63DA,,297000
MR,192,2024-08-01 00:00:00,0A,31,IDPMMF,7166316,L,100,          ,60002035,02045628SKYEFE9,,297000
MR,193,2024-08-01 00:00:00,0A,31,IDPMMF,7216811,L,100,          ,60002035,02045629SKY73EE,,297000
MR,194,2024-08-01 00:00:00,0A,31,IDPMMF,7215634,L,100,          ,60002035,02045630SKYF7F3,,297000
MR,195,2024-08-01 00:00:00,0A,31,IDPMMF,7166311,L,100,          ,60002035,02045631SKY7BF8,,297000
MR,196,2024-08-01 00:00:00,0A,31,IDPMMF,7166315,L,100,          ,60002035,02045632SKYFFFD,,297000
MR,197,2024-08-01 00:00:00,0A,31,IDPMMF,7166314,L,100,          ,60002035,02045635SKY8C0C,,297000
MR,198,2024-08-01 00:00:00,0A,31,IDPMMF,7166320,L,100,          ,60002035,02045637SKY9416,,297000
MR,199,2024-08-01 00:00:00,0A,31,IDPMMF,7144105,L,100,          ,60002035,02045689SKY651A,,297000
MR,200,2024-08-01 00:00:00,0A,31,IDPMMF,7144106,L,100,          ,60002035,02045697SKY8542,,297000
MR,201,2024-08-01 00:00:00,0A,31,IDPMMF,7144107,L,100,          ,60002035,02045703SKY9D60,,297000
MR,202,2024-08-01 00:00:00,0A,31,IDPMMF,7144108,L,100,          ,60002035,02045711SKYBD88,,297000
MR,203,2024-08-01 00:00:00,0A,31,IDPMMF,7144109,L,100,          ,60002035,02045713SKYC592,,297000
MR,204,2024-08-01 00:00:00,0A,31,IDPMMF,7144110,L,100,          ,60002035,02045715SKYCD9C,,297000
MR,205,2024-08-01 00:00:00,0A,31,IDPMMF,7144111,L,100,          ,60002035,02045718SKY59AB,,297000
MR,206,2024-08-01 00:00:00,0A,31,IDPMMF,7144112,L,100,          ,60002035,02045719SKYDDB0,,297000
MR,207,2024-08-01 00:00:00,0A,31,IDPMMF,7144113,L,100,          ,60002035,02045720SKY61B5,,297000
MR,208,2024-08-01 00:00:00,0A,31,IDPMMF,7177781,L,100,          ,60002035,02045723SKYEDC4,,297000
MR,209,2024-08-01 00:00:00,0A,31,IDPMMF,7177782,L,100,          ,60002035,02045724SKY71C9,,297000
MA,210,2024-08-01 00:00:02,96,1,IDPDAT,17163999325,Y,66960,  70002035,60002035,01671940SKY8D51,APACRB7,0
MA,211,2024-08-01 00:00:03,96,1,IDPDAT,17163999364,Y,66890,  70002035,60002035,01680211SKYEADC,APACRB7,0
